date,BTC,ETH,XRP,BCH,EOS,LTC,XLM,ADA,TRX,USDT,NEO,DASH,XMR,BNB,XEM,VEN,ETC,QTUM,OMG,ONT,ZEC,ICX,BCN,LSK,ZIL,DCR,AE,BTM,BTG,ZRX,SC,STEEM,BTS,XVG,RHOC,BCD,REP,NANO,MKR,WAVES,DOGE,GNT,PPT,STRAT,BTCP,WAN,DGB,WTC,SNT,BAT,NAS
2016-04-04,416.21,10.99,0.0074,,,3.21,,,,0.0999,,6.82,1.5,,,,,,,,,,5.451e-05,,,1.87,,0.1007,,,,,0.005862,0.00023,,,,,,,0.000217,,,,,,0.0004696,,,,
2016-04-05,417.95,10.01,0.0073,,,3.22,,,,0.0999,,6.92,1.46,,,,,,,,,,5.065e-05,,,1.74,,0.1009,,,,,0.006036,0.00023,,,,,,,0.0002121,,,,,,0.000401,,,,
2016-04-06,419.54,10.25,0.007153,,,3.22,,,,0.0999,,6.95,1.46,,,,,,,,,,4.634e-05,,,1.69,,0.09773,,,,,0.005961,0.00023,,,,,,,0.0002122,,,,,,0.0003791,,,,
2016-04-07,417.94,9.9,0.00671,,,3.2,,,,0.0999,,6.89,1.49,,,,,,,,,,4.201e-05,,,1.72,,0.09243,,,,,0.005802,0.00023,,,,,,,0.000229,,,,,,0.0004075,,,,
2016-04-08,415.5,9.59,0.006541,,,3.18,,,,0.0999,,6.89,1.42,,,,,,,,,,4.177e-05,,,1.67,,0.08354,,,,,0.005455,0.00023,,,,,,,0.00023,,,,,,0.0003885,,,,
2016-04-09,412.39,9.0,0.006,,,3.16,,,,0.0999,,6.28,1.13,,,,,,,,,,4.18e-05,,,1.59,,0.08445,,,,,0.005435,0.00023,,,,,,,0.000191,,,,,,0.0003679,,,,
2016-04-10,416.69,7.35,0.00568,,,3.18,,,,0.0999,,6.13,0.8694,,,,,,,,,,3.782e-05,,,1.44,,0.06304,,,,,0.004749,0.00023,,,,,,,0.0002249,,,,,,0.0003362,,,,
2016-04-11,418.11,7.99,0.005856,,,3.2,,,,1.1,,6.35,0.981,,,,,,,,,,3.793e-05,,,1.43,,0.0609,,,,,0.004412,0.00023,,,,,,,0.0002002,,,,,,0.0003666,,,,
2016-04-12,420.7,7.15,0.005701,,,3.21,,,,999.1,,6.27,0.8614,,,,,,,,,,4.247e-05,,,1.39,,0.06116,,,,,0.004562,0.00023,,,,,,,0.000205,,,,,,0.0003653,,,,
2016-04-13,421.41,7.0,0.00557,,,3.22,,,,999.1,,6.39,0.92,,,,,,,,,,3.811e-05,,,1.46,,0.06098,,,,,0.004451,0.00023,,,,,,,0.0002008,,,,,,0.0003769,,,,
2016-04-14,421.84,8.0,0.005573,,,3.22,,,,999.1,,6.36,0.9823,,,,,,,,,,3.816e-05,,,1.48,,0.06191,,,,,0.004668,0.00023,,,,,,,0.0001169,,,,,,0.0003943,,,,
2016-04-15,423.25,8.12,0.006089,,,3.22,,,,999.1,,5.93,0.9457,,,,,,,,,,3.858e-05,,,1.37,,0.06199,,,,,0.004437,8.175e-05,,,,,,,0.0002429,,,,,,0.0004072,,,,
2016-04-16,426.84,8.15,0.0065,,,3.25,,,,999.1,,5.99,0.955,,,,,,,,,,3.87e-05,,,1.3,,0.06055,,,,,0.004262,0.00012,,,,,,,0.0002255,,,,,,0.0003999,,,,
2016-04-17,423.79,8.48,0.006184,,,3.23,,,,999.1,,6.17,0.9591,,,,,,,,,,3.836e-05,,,1.33,,0.06002,,,,0.2984,0.004267,0.00012,,,,,,,0.000215,,,,,,0.0004263,,,,
2016-04-17,423.79,8.48,0.006184,,,3.23,,,,999.1,,6.17,0.9591,,,,,,,,,,3.836e-05,,,1.33,,0.06002,,,,0.2984,0.004267,0.00012,,,,,,,0.000215,,,,,,0.0004263,,,,
2016-04-18,424.35,8.46,0.00644,,,3.22,,,,999.1,,6.01,1.01,,,,,,,,,,2.994e-05,,,1.32,,0.03842,,,,0.2997,0.00438,0.00012,,,,,,,0.0002489,,,,,,0.0004277,,,,
2016-04-19,426.84,8.55,0.006711,,,3.23,,,,999.1,,6.11,1.1,,,,,,,,,,3.479e-05,,,1.51,,0.04788,,,,0.6959,0.004445,0.00012,,,,,,,0.0002346,,,,,,0.0004219,,,,
2016-04-20,432.51,8.35,0.006869,,,3.24,,,,999.1,,6.2,1.02,,,,,,,,,,3.529e-05,,,1.52,,0.04456,,,,0.7059,0.004456,0.00012,,,,,,,0.000225,,,,,,0.0003573,,,,
2016-04-21,439.53,8.0,0.006951,,,3.26,,,,999.1,,6.2,0.96,,,,,,,,,,3.145e-05,,,1.55,,0.0382,,,,0.6268,0.004606,0.00012,,,,,,,0.000229,,,,,,0.000373,,,,
2016-04-22,441.9,7.66,0.006932,,,3.28,,,,999.1,,6.11,0.9517,,,,,,,,,,3.117e-05,,,1.54,,0.04078,,,,0.3474,0.004457,0.00012,,,,,,,0.000229,,,,,,0.0003429,,,,
2016-04-23,443.07,7.72,0.007357,,,3.29,,,,999.1,,6.13,0.9823,,,,,,,,,,3.601e-05,,,1.58,,0.04501,,,,0.4186,0.004285,0.00012,,,,,,,0.0002251,,,,,,0.0003466,,,,
2016-04-24,447.89,7.82,0.007037,,,3.29,,,,999.1,,6.3,1.0,,,,,,,,,,3.203e-05,,,1.56,,0.04658,,,,0.5033,0.003972,0.00012,,,,,,,0.0002332,,,,,,0.0003249,,,,
2016-04-25,451.79,7.27,0.007196,,,3.47,,,,999.1,,6.1,0.959,,,,,,,,,,3.232e-05,,,1.55,,0.04617,,,,0.3352,0.003468,0.00012,,,,,,,0.0002291,,,,,,0.0002909,,,,
2016-04-26,459.23,7.1,0.00693,,,3.7,,,,999.1,,5.73,0.8343,,,,,,,,,,2.796e-05,,,1.52,,0.0466,,,,0.333,0.003635,0.00012,,,,,,,0.000223,,,,,,0.0002656,,,,
2016-04-27,444.62,7.33,0.006614,,,3.69,,,,999.1,,5.84,0.8614,,,,,,,,,,3.129e-05,,,1.46,,0.04542,,,,0.3353,0.003621,0.00012,,,,,,,0.000223,,,,,,0.0002459,,,,
2016-04-28,433.9,7.25,0.006424,,,3.67,,,,999.1,,6.31,0.881,,,,,,,,,,3.139e-05,,,1.49,,0.04552,,,,0.4126,0.003906,0.00012,,,,,,,0.00023,,,,,,0.000287,,,,
2016-04-29,445.22,7.19,0.006683,,,3.69,,,,999.1,,6.35,0.8773,,,,,,,,,,3.185e-05,,,1.54,,0.04654,,,,0.3913,0.00379,0.00012,,,,,,,0.0002749,,,,,,0.0002866,,,,
2016-04-30,446.65,7.46,0.00658,,,3.64,,,,999.1,,6.56,0.8773,,,,,,,,,,3.14e-05,,,1.53,,0.05037,,,,0.3969,0.003799,0.00012,,,,,,,0.00023,,,,,,0.0002871,,,,
2016-05-01,447.52,8.42,0.006582,,,3.63,,,,999.1,,6.62,0.8945,,,,,,,,,,3.166e-05,,,1.54,,0.04626,,,,0.4002,0.003934,0.00012,,,,,,,0.000232,,,,,,0.0002804,,,,
2016-05-02,440.21,8.75,0.00647,,,3.61,,,,999.1,,6.64,0.908,,,,,,,,,,3.109e-05,,,1.52,,0.04508,,,,0.3909,0.003918,0.00012,,,,,,,0.0001833,,,,,,0.0002754,,,,
2016-05-03,441.55,8.61,0.006455,,,3.63,,,,999.1,,6.71,0.9135,,,,,,,,,,3.152e-05,,,1.51,,0.04566,,,,0.4052,0.004061,0.00012,,,,,,,0.000235,,,,,,0.0002882,,,,
2016-05-04,444.22,9.21,0.006161,,,3.7,,,,999.1,,6.75,0.8955,,,,,,,,,,3.121e-05,,,1.5,,0.04534,,,,0.4165,0.004034,0.00012,,,,,,,0.0002323,,,,,,0.0002809,,,,
2016-05-05,444.35,9.27,0.006105,,,3.68,,,,999.1,,6.76,0.8902,,,,,,,,,,3.137e-05,,,1.51,,0.05337,,,,0.3585,0.004042,0.00012,,,,,,,0.000232,,,,,,0.0002957,,,,
2016-05-06,445.72,9.09,0.006116,,,3.69,,,,999.1,,6.59,0.87,,,,,,,,,,3.217e-05,,,1.52,,0.05432,,,,0.3217,0.003824,0.00012,,,,,,,0.0002479,,,,,,0.0002941,,,,
2016-05-07,454.6,9.09,0.006302,,,3.75,,,,999.1,,6.35,0.839,,,,,,,,,,3.209e-05,,,1.51,,0.0464,,,,0.2994,0.003759,0.00012,,,,,,,0.000245,,,,,,0.0002934,,,,
2016-05-08,454.94,8.91,0.006303,,,3.86,,,,999.1,,6.48,0.8307,,,,,,,,,,3.205e-05,,,1.47,,0.04363,,,,0.2983,0.003782,0.00012,,,,,,,0.00024,,,,,,0.0002885,,,,
2016-05-09,455.38,9.17,0.006303,,,3.87,,,,999.1,,6.47,0.8191,,,,,,,,,,3.223e-05,,,1.46,,0.04387,,,,0.2302,0.003357,0.00012,,,,,,,0.000221,,,,,,0.0002901,,,,
2016-05-10,446.81,9.22,0.00621,,,3.77,,,,999.1,,6.5,0.822,,,,,,,,,,2.696e-05,,,1.4,,0.04125,,,,0.2242,0.003447,0.00012,,,,,,,0.0002348,,,,,,0.0002831,,,,
2016-05-11,449.59,9.37,0.006089,,,3.78,,,,999.1,,6.57,0.8231,,,,,,,,,,2.715e-05,,,1.29,,0.04154,,,,0.2263,0.00353,0.00012,,,,,,,0.0002345,,,,,,0.0002896,,,,
2016-05-12,448.4,9.79,0.006036,,,3.75,,,,999.1,,6.63,0.8482,,,,,,,,,,3.635e-05,,,1.28,,0.0442,,,,0.2283,0.003554,0.00012,,,,,,,0.000233,,,,,,0.0002817,,,,
2016-05-13,451.49,10.04,0.006,,,3.81,,,,999.1,,6.73,0.8337,,,,,,,,,,3.188e-05,,,1.28,,0.04112,,,,0.2661,0.003502,0.00012,,,,,,,0.00023,,,,,,0.0002732,,,,
2016-05-14,453.58,9.74,0.00571,,,3.9,,,,999.1,,6.76,0.8266,,,,,,,,,,3.195e-05,,,1.26,,0.04001,,,,0.3104,0.00356,0.00012,,,,,,,0.00023,,,,,,0.0002556,,,,
2016-05-15,455.0,9.91,0.005821,,,3.95,,,,999.1,,6.86,0.8039,,,,,,,,,,3.207e-05,,,1.31,,0.04031,,,,0.3312,0.003546,7e-05,,,,,,,0.0002335,,,,,,0.0002565,,,,
2016-05-16,450.73,9.93,0.006091,,,3.94,,,,999.1,,7.0,0.81,,,,,,,,,,3.184e-05,,,1.53,,0.03871,,,,0.3371,0.003512,7e-05,,,,,,,0.000231,,,,,,0.0002547,,,,
2016-05-17,451.71,11.03,0.0058,,,3.93,,,,999.1,,7.22,0.81,,,,,,,,,,3.173e-05,,,1.7,,0.04016,,,,0.3364,0.003531,7e-05,,,,,,,0.000245,,,,,,0.0002538,,,,
2016-05-18,452.35,12.11,0.005764,,,3.95,,,,999.1,,7.24,0.7882,,,,,,,,,,3.18e-05,,,1.46,,0.03867,,,,0.3099,0.003475,7e-05,,,,,,,0.0002252,,,,,,0.000268,,,,
2016-05-19,441.12,13.02,0.005764,,,3.83,,,,999.1,,7.27,0.82,,,,,,,,,,3.099e-05,,,1.51,,0.03769,,,,0.2744,0.003537,7e-05,,,,,,,0.0002346,,,,,,0.0002656,,,,
2016-05-20,435.42,13.36,0.005749,,,3.78,,,,999.1,,7.62,0.8405,,,,,,,,,,3.537e-05,,,1.43,,0.03798,,,,0.3314,0.00367,7e-05,,,,,,,0.0003081,,,,,,0.0002785,,,,
2016-05-21,439.73,12.91,0.005724,,,3.86,,,,999.1,,7.63,0.8415,,,,,,,,,,3.993e-05,,,1.44,,0.03904,,,,0.3661,0.003571,3e-05,,,,,,,0.00023,,,,,,0.0002839,,,,
2016-05-22,436.94,13.77,0.0057,,,3.89,,,,999.1,,8.04,0.9,,,,,,,,,,3.957e-05,,,1.39,,0.03872,,,,0.4176,0.003302,7e-05,,,,,,,0.000121,,,,,,0.0003077,,,,
2016-05-23,438.24,13.32,0.005676,,,3.88,,,,999.1,,8.1,0.8936,,,,,,,,,,3.993e-05,,,1.46,,0.03993,,,,0.422,0.003443,7e-05,,,,,,,0.0002331,,,,,,0.0002928,,,,
2016-05-24,442.02,11.9,0.005751,,,3.92,,,,999.1,,7.76,0.8995,,,,,,,,,,3.569e-05,0.4461,,1.44,,0.04015,,,,0.4314,0.003065,7e-05,,,,,,,0.0002366,,,,,,0.00029,,,,
2016-05-24,442.02,11.9,0.005751,,,3.92,,,,999.1,,7.76,0.8995,,,,,,,,,,3.569e-05,0.4461,,1.44,,0.04015,,,,0.4314,0.003065,7e-05,,,,,,,0.0002366,,,,,,0.00029,,,,
2016-05-25,445.35,11.82,0.00555,,,3.93,,,,999.1,,7.38,0.8622,,,,,,,,,,3.148e-05,0.1793,,1.36,,0.04169,,,,0.4516,0.003207,7e-05,,,,,,,0.00023,,,,,,0.0002834,,,,
2016-05-26,447.67,12.04,0.00543,,,3.99,,,,1.25,,7.36,0.846,,,,,,,,,,3.173e-05,0.2629,,1.27,,0.0544,,,,0.4986,0.003164,7e-05,,,,,,,0.0002206,,,,,,0.0003037,,,,
2016-05-27,452.71,10.39,0.00549,,,4.07,,,,50.0,,7.0,0.8259,,,,,,,,,,3.318e-05,0.3319,,1.3,,0.0511,,,,0.2844,0.0031,7e-05,,,,,,,0.000226,,,,,,0.0002892,,,,
2016-05-28,467.05,10.34,0.004853,,,4.3,,,,50.0,,7.28,0.81,,,,,,,,,,3.145e-05,0.2886,,1.45,,0.05761,,,,0.4718,0.003151,7e-05,,,,,,,0.0002206,,,,,,0.0002516,,,,
2016-05-29,493.22,11.37,0.00485,,,4.28,,,,50.0,,7.49,0.81,,,,,,,,,,3.096e-05,0.3289,,1.41,,0.0476,,,,0.4386,0.002658,7e-05,,,,,,,0.00022,,,,,,0.0002683,,,,
2016-05-30,512.81,12.03,0.005406,,,4.33,,,,50.0,,7.72,0.86,,,,,,,,,,3.194e-05,0.3417,,1.47,,0.04631,,,,0.4524,0.003204,7e-05,,,,,,,0.0002299,,,,,,0.0002715,,,,
2016-05-31,513.15,12.43,0.00557,,,4.43,,,,50.0,,7.92,0.8919,,,,,,,,,,3.174e-05,0.2964,,1.43,,0.04602,,,,0.3702,0.003052,7e-05,,,,,,,0.000242,,,,,,0.0002856,,,,
2016-06-01,521.3,13.4,0.0055,,,4.51,,,,1.0,,7.92,0.8728,,,,,,,,,,3.224e-05,0.3069,,1.53,,0.04917,,,,0.3869,0.003369,7e-05,,,,,,,0.000235,,,,,,0.0002956,,,,
2016-06-02,530.47,13.62,0.00562,,,4.63,,,,1.0,,7.82,0.8987,,,,,,,,,,3.223e-05,0.3153,,1.63,,0.05165,,,,0.3867,0.003421,7e-05,,,,,,,0.0002286,,,,,,0.0002847,,,,
2016-06-03,534.34,13.17,0.00565,,,4.65,,,,1.0,,7.84,0.911,,,,,,,,,,3.402e-05,0.3468,,1.72,,0.07173,,,,0.3615,0.003362,7e-05,,,,,,,0.000234,,,,,,0.0002722,,,,
2016-06-04,560.87,13.33,0.0057,,,4.69,,,,1.0,,7.56,0.9372,,,,,,,,,,3.432e-05,0.4004,,1.74,,0.07361,,,,0.3646,0.003477,7e-05,,,,,,,0.000234,,,,,,0.0002803,,,,
2016-06-05,567.77,13.49,0.005513,,,4.7,,,,1.0,,7.6,0.965,,,,,,,,,,3.449e-05,0.4362,,1.6,,0.07399,,,,0.3363,0.003467,7e-05,,,,,,,0.000237,,,,,,0.0002817,,,,
2016-06-06,571.67,13.71,0.0056,,,4.72,,,,1.0,,7.55,0.9857,,,,,,,,,,3.501e-05,0.4279,,1.64,,0.06694,,,,0.3414,0.003437,7e-05,,,,,,,0.0002397,,,,,,0.0002684,,,,
2016-06-07,543.63,13.77,0.0056,,,4.66,,,,1.0,,7.54,0.9563,,,,,,,,,,3.453e-05,0.4014,,1.52,,0.06562,,,,0.2935,0.003344,7e-05,,,,,,,0.00024,,,,,,0.0002648,,,,
2016-06-08,567.78,14.3,0.005575,,,4.64,,,,1.0,,7.7,0.9656,,,,,,,,,,3.483e-05,0.4015,,1.5,,0.06676,,,,0.2908,0.00346,7e-05,,,,,,,0.000242,,,,,,0.0003309,,,,
2016-06-09,569.26,14.37,0.005671,,,4.63,,,,1.0,,7.75,0.9874,,,,,,,,,,3.448e-05,0.4515,,1.6,,0.06551,,,,0.3161,0.00346,7e-05,,,,,,,0.000245,,,,,,0.0003103,,,,
2016-06-10,571.14,13.74,0.005614,,,4.67,,,,1.0,,7.8,1.08,,,,,,,,,,3.467e-05,0.4335,,1.62,,0.0668,,,,0.3641,0.003566,7e-05,,,,,,,0.00029,,,,,,0.0003121,,,,
2016-06-11,576.29,13.76,0.00569,,,4.81,,,,1.0,,7.62,1.14,,,,,,,,,,3.55e-05,0.4381,,1.64,,0.0675,,,,0.3727,0.003573,4.999e-05,,,,,,,0.0002666,,,,,,0.0003313,,,,
2016-06-12,592.79,13.91,0.005426,,,4.88,,,,1.0,,7.36,1.11,,,,,,,,,,3.333e-05,0.3929,,1.6,,0.06372,,,,0.3754,0.003626,4.999e-05,,,,,,,0.0002666,,,,,,0.0003133,,,,
2016-06-13,652.78,15.33,0.005467,,,4.96,,,,1.0,,7.36,1.18,,,,,,,,,,3.5e-05,0.4207,,1.61,,0.07,,,,0.3854,0.00357,4.999e-05,,,,,,,0.00027,,,,,,0.000336,,,,
2016-06-14,654.69,16.34,0.00557,,,4.87,,,,1.0,,7.5,1.1,,,,,,,,,,2.741e-05,0.4353,,1.56,,0.06851,,,,0.3837,0.003391,4.999e-05,,,,,,,0.000305,,,,,,0.0003289,,,,
2016-06-15,670.45,17.51,0.0065,,,5.08,,,,1.0,,7.9,1.31,,,,,,,,,,3.454e-05,0.4451,,1.64,,0.06908,,,,0.3868,0.003689,4.999e-05,,,,,,,0.00032,,,,,,0.0003454,,,,
2016-06-16,687.43,18.21,0.006303,,,5.11,,,,1.0,,8.02,1.42,,,,,,,,,,3.045e-05,0.4393,,1.81,,0.07466,,,,0.3958,0.003806,0.0001679,,,,,,,0.000315,,,,,,0.0003578,,,,
2016-06-17,704.21,13.44,0.00625,,,5.02,,,,1.0,,8.1,1.45,,,,,,,,,,2.976e-05,0.3513,,1.66,,0.06323,,,,0.2777,0.003437,0.0001679,,,,,,,0.0003399,,,,,,0.0002976,,,,
2016-06-18,727.13,9.94,0.00622,,,5.32,,,,1.0,,8.02,1.73,,,,,,,,,,3.015e-05,0.3274,,1.7,,0.06501,,,,0.2834,0.003626,0.0001679,,,,,,,0.00033,,,,,,0.0003166,,,,
2016-06-19,740.38,10.55,0.006351,,,5.39,,,,1.0,,7.79,1.7,,,,,,,,,,3.044e-05,0.3442,,1.84,,0.06469,,,,0.284,0.003897,0.0001679,,,,,,,0.00033,,,,,,0.0003272,,,,
2016-06-20,717.41,10.42,0.0064,,,5.11,,,,1.0,,7.8,1.7,,,,,,,,,,2.936e-05,0.2936,,1.82,,0.0624,,,,0.2348,0.003897,0.0001679,,,,,,,0.00033,,,,,,0.0003303,,,,
2016-06-21,626.05,11.08,0.005803,,,4.41,,,,1.0,,7.6,1.5,,,,,,,,,,2.67e-05,0.291,,1.66,,0.06295,,,,0.2002,0.003604,0.0001679,,,,,,,0.0003298,,,,,,0.000327,,,,
2016-06-22,586.6,12.64,0.005781,,,3.73,,,,1.0,,7.5,1.52,,,,,,,,,,2.362e-05,0.2776,,1.46,,0.05622,,,,0.1595,0.003478,0.0001679,,,,,,,0.000325,,,,,,0.0002776,,,,
2016-06-23,539.28,12.48,0.006092,,,3.31,,,,1.0,,6.87,1.4,,,,,,,,,,2.483e-05,0.344,,1.57,,0.06208,,,,0.188,0.003626,0.0001679,,,,,,,0.0002751,,,,,,0.0003228,,,,
2016-06-24,616.41,13.12,0.006249,,,3.74,,,,1.0,,6.84,1.52,,,,,,,,,,2.628e-05,0.3219,,1.63,,0.06569,,,,0.2335,0.003718,0.0001679,,,,,,,0.0002751,,,,,,0.0003219,,,,
2016-06-25,640.79,13.89,0.006314,,,3.86,,,,1.0,,6.56,1.52,,,,,,,,,,2.654e-05,0.3476,,1.58,,0.06682,,,,0.1991,0.00351,0.00012,,,,,,,0.000295,,,,,,0.0003251,,,,
2016-06-26,609.9,13.56,0.0063,,,3.89,,,,1.0,,6.7,1.46,,,,,,,,,,3.127e-05,0.3214,,1.5,,0.05941,,,,0.1881,0.003471,0.00012,,,,,,,0.00029,,,,,,0.0003065,,,,
2016-06-27,615.22,13.6,0.0063,,,3.96,,,,1.0,,6.56,1.39,,,,,,,,,,3.223e-05,0.28,,1.54,,0.06138,,,,0.1941,0.003816,0.00012,,,,,,,0.000291,,,,,,0.0003288,,,,
2016-06-28,634.26,11.36,0.006263,,,4.01,,,,1.0,,6.82,1.43,,,,,,,,,,3.224e-05,0.2774,,1.7,,0.06112,,,,0.2031,0.003902,0.00012,,,,,,,0.000276,,,,,,0.0003289,,,,
2016-06-29,621.76,11.59,0.00638,,,3.99,,,,1.0,,6.8,1.45,,,,,,,,,,3.819e-05,0.2833,,1.79,,0.06032,,,,0.213,0.00443,0.00012,,,,,,,0.00029,,,,,,0.0003374,,,,
2016-06-30,631.24,12.12,0.0065,,,3.88,,,,1.0,,6.85,1.5,,,,,,,,,,4.02e-05,0.3048,,2.01,,0.06714,,,,0.2303,0.004563,0.00012,,,,,,,0.00029,,,,,,0.0003484,,,,
2016-07-01,661.09,11.65,0.006506,,,4.13,,,,1.0,,7.01,1.58,,,,,,,,,,4.047e-05,0.3035,,1.96,,0.0715,,,,0.2091,0.004553,0.0001199,,,,,,,0.00029,,,,,,0.0003305,,,,
2016-07-02,671.46,11.87,0.006484,,,4.19,,,,1.0,,7.09,1.62,,,,,,,,,,4.188e-05,0.3,,2.0,,0.0719,,,,0.2017,0.004614,0.00016,,,,,,,0.00028,,,,,,0.000342,,,,
2016-07-03,644.61,11.56,0.00655,,,4.14,,,,1.0,,6.92,1.62,,,,,,,,,,3.97e-05,0.2879,,1.78,,0.06881,,,,0.1827,0.004413,0.00016,,,,,,,0.00029,,,,,,0.0003242,,,,
2016-07-04,644.04,10.67,0.00611,,,4.16,,,,1.0,,6.9,1.65,,,,,,,,,,4.051e-05,0.2972,,1.92,,0.07427,,,,0.2298,0.004524,0.00016,,,,,,,0.000285,,,,,,0.0003443,,,,
2016-07-05,657.31,8.98,0.006432,,,4.24,,,,1.0,,6.83,1.64,,,,,,,,,,3.982e-05,0.2667,,1.83,,0.07632,,,,0.2157,0.004247,0.00016,,,,,,,0.0002987,,,,,,0.0003252,,,,
2016-07-06,662.24,10.16,0.00632,,,4.38,,,,1.0,,6.83,1.71,,,,,,,,,,4.036e-05,0.2804,,1.86,,0.08207,,,,0.2255,0.004272,0.00016,,,,,,,0.000299,,,,,,0.0003364,,,,
2016-07-07,604.95,9.69,0.00612,,,3.84,,,,1.0,,6.7,1.76,,,,,,,,,,3.811e-05,0.2637,,1.6,,0.08068,,,,0.223,0.004021,0.00016,,,,,,,0.000295,,,,,,0.0003303,,,,
2016-07-08,630.17,9.96,0.006204,,,3.98,,,,1.0,,6.97,1.81,,,,,,,,,,3.977e-05,0.2726,,1.54,,0.07622,,,,0.2552,0.004142,0.00016,,,,,,,0.0003,,,,,,0.0003579,,,,
2016-07-09,620.68,10.68,0.006162,,,3.9,,,,1.0,,7.05,1.84,,,,,,,,,,3.911e-05,0.2706,,1.65,,0.0616,,,,0.3161,0.004198,0.00016,,,,,,,0.0003,,,,,,0.0003455,,,,
2016-07-10,636.8,10.77,0.006251,,,4.02,,,,1.0,,7.23,1.86,,,,,,,,,,3.883e-05,0.2765,,1.63,,0.06322,,,,0.5209,0.004213,0.00016,,,,,,,0.00029,,,,,,0.000343,,,,
2016-07-11,639.97,10.1,0.00624,,,4.0,,,,1.0,,7.39,1.88,,,,,,,,,,3.88e-05,0.2917,,1.67,,0.06816,,,,0.5497,0.004469,0.00016,,,,,,,0.000289,,,,,,0.0003363,,,,
2016-07-12,644.56,10.43,0.0062,,,4.04,,,,1.0,,7.8,1.96,,,,,,,,,,4.023e-05,0.3085,,1.69,,0.0613,,,,0.9669,0.004808,0.00016,,,,,,,0.000288,,,,,,0.0003487,,,,
2016-07-13,656.04,10.39,0.00625,,,4.11,,,,1.0,,7.6,1.92,,,,,,,,,,3.967e-05,0.3061,,1.67,,0.06361,,,,2.05,0.004952,0.00016,,,,,,,0.000253,,,,,,0.0003438,,,,
2016-07-14,646.31,10.37,0.006312,,,4.1,,,,1.0,,7.75,1.92,,,,,,,,,,3.943e-05,0.315,,1.68,,0.06055,,,,3.38,0.005311,0.00016,,,,,,,0.0002749,,,,,,0.0003483,,,,
2016-07-15,656.5,11.4,0.006356,,,4.11,,,,1.0,,7.74,1.95,,,,,,,,,,3.985e-05,0.3243,,1.69,,0.06311,,,,2.86,0.005021,0.00016,,,,,,,0.0002749,,,,,,0.0003653,,,,
2016-07-16,655.72,11.5,0.006506,,,4.08,,,,1.0,,7.92,1.98,,,,,,,,,,4.625e-05,0.3126,,1.7,,0.0919,,,,2.64,0.005028,0.00016,,,,,,,0.000275,,,,,,0.0003766,,,,
2016-07-17,660.13,10.9,0.006479,,,4.08,,,,1.0,,7.9,1.96,,,,,,,,,,4.734e-05,0.3066,,1.74,,0.245,,,,2.91,0.004985,0.00016,,,,,,,0.00028,,,,,,0.0003787,,,,
2016-07-18,664.61,10.9,0.0065,,,4.1,,,,1.0,,8.04,1.95,,,,,,,,,,4.693e-05,0.3017,,1.76,,0.1676,,,,2.44,0.004693,0.00016,,,,,,,0.00028,,,,,,0.0003687,,,,
2016-07-19,663.63,10.95,0.006419,,,4.1,,,,1.0,,8.07,1.86,,,,,,,,,,4.698e-05,0.3013,,1.76,,0.1409,,,,1.62,0.005027,0.00016,,,,,,,0.00027,,,,,,0.0003624,,,,
2016-07-20,659.51,11.4,0.006277,,,4.08,,,,1.0,,8.23,1.74,,,,,,,,,,4.651e-05,0.3064,,1.7,,0.1831,,,,3.71,0.005222,0.00016,,,,,,,0.00026,,,,,,0.0003721,,,,
2016-07-21,657.82,12.02,0.0064,,,4.08,,,,1.0,,8.3,1.73,,,,,,,,,,4.652e-05,0.3071,,1.71,,0.2063,,,,3.35,0.005217,0.00016,,,,,,,0.0002502,,,,,,0.0003722,,,,
2016-07-22,645.69,12.57,0.00622,,,3.95,,,,2.0,,8.8,1.7,,,,,,,,,,4.558e-05,0.3009,,1.69,,0.2021,,,,3.1,0.005066,0.00016,,,,,,,0.00027,,,,,,0.0003842,,,,
2016-07-23,647.98,13.99,0.0062,,,3.98,,,,2.0,,8.99,1.8,,,,,,,,,,4.586e-05,0.3069,,1.71,,0.1498,,,,3.33,0.005117,0.00016,,,,,,,0.00026,,,,,,0.0004062,,,,
2016-07-24,651.03,12.15,0.0061,,,4.0,,,,1.7,,8.98,1.81,,,,,,,,,,4.615e-05,0.2786,,1.68,,0.1665,,,,3.47,0.005149,0.00016,,,,,,,0.000265,,,,,,0.0003758,,,,
2016-07-25,651.08,12.59,0.006055,,,4.01,,,,1.7,,8.59,1.8,,,,,,,,,,4.578e-05,0.2784,,1.63,,0.1622,,,,2.75,0.005036,0.00016,,,,,,,0.0002521,,,,,,0.0003728,,,,
2016-07-26,643.49,11.74,0.005751,,,3.88,,,,1.7,,8.51,1.7,,,,,,,,,,4.581e-05,0.2489,,1.65,,0.1569,,,,2.73,0.004679,0.00016,,,,,,,0.00027,,,,,,0.0003403,,,,
2016-07-27,646.04,11.73,0.005776,,,3.9,,,,1.7,,8.58,1.76,,,,1.0,,,,,,4.582e-05,0.2652,,1.65,,0.1494,,,,2.66,0.004654,0.00016,,,,,,,0.000271,,,,,,0.0003469,,,,
2016-07-27,646.04,11.73,0.005776,,,3.9,,,,1.7,,8.58,1.76,,,,1.0,,,,,,4.582e-05,0.2652,,1.65,,0.1494,,,,2.66,0.004654,0.00016,,,,,,,0.000271,,,,,,0.0003469,,,,
